No_Of_Owners,car_age,Mileage,Fuel_Type,Kilomerters_driven,Price,Features_encoded,Model_encoded,location_encoded
2,7,18.9,1,11.695255355062795,1.791759469228055,129,202,77
2,7,19.3,1,11.695255355062795,1.791759469228055,169,202,77
2,7,24.7,1,11.695255355062795,1.791759469228055,127,202,192
2,7,19.01,1,11.695255355062795,1.791759469228055,72,202,86
2,7,16.1,1,11.695255355062795,1.791759469228055,22,202,77
2,7,13.93,1,11.695255355062795,1.791759469228055,157,202,77
2,7,16.5,1,11.695255355062795,1.791759469228055,122,202,77
2,7,25.44,1,11.695255355062795,1.791759469228055,197,202,77
2,7,20.36,1,11.695255355062795,1.791759469228055,195,202,77
2,7,22.05,1,11.695255355062795,1.791759469228055,125,202,93
2,7,16.1,1,11.695255355062795,1.791759469228055,22,202,95
2,7,18.0,1,11.695255355062795,1.791759469228055,81,202,101
2,7,13.2,1,11.695255355062795,1.791759469228055,157,202,192
2,7,7.94,1,11.695255355062795,1.791759469228055,80,202,192
2,7,18.9,1,11.695255355062795,1.791759469228055,129,202,192
2,7,17.0,1,11.695255355062795,1.791759469228055,81,202,87
2,7,20.0,1,11.695255355062795,1.791759469228055,155,202,192
2,7,17.0,1,11.695255355062795,1.791759469228055,148,202,77
2,7,17.05,1,11.695255355062795,1.791759469228055,206,202,192
2,7,25.2,1,11.695255355062795,1.791759469228055,136,202,77
2,7,18.2,1,11.695255355062795,1.791759469228055,193,202,83
2,7,22.05,1,11.695255355062795,1.791759469228055,126,202,192
2,7,16.8,1,11.695255355062795,1.791759469228055,74,202,87
2,7,21.4,1,11.695255355062795,1.791759469228055,79,202,192
2,7,21.4,1,11.695255355062795,1.791759469228055,79,202,192
2,7,24.7,1,11.695255355062795,1.791759469228055,143,202,103
2,7,23.1,1,11.695255355062795,1.791759469228055,129,202,85
2,7,15.1,1,11.695255355062795,1.791759469228055,79,202,77
2,7,25.1,1,11.695255355062795,1.791759469228055,81,202,192
2,7,25.4,1,11.695255355062795,1.791759469228055,85,202,77
2,7,18.15,1,11.695255355062795,1.791759469228055,121,202,77
2,7,22.38,1,11.695255355062795,1.791759469228055,74,202,105
2,7,16.1,1,11.695255355062795,1.791759469228055,223,202,82
2,7,20.3,1,11.695255355062795,1.791759469228055,81,202,192
2,7,16.98,1,11.695255355062795,1.791759469228055,119,202,78
2,7,23.57,1,11.695255355062795,1.791759469228055,203,202,192
2,7,16.5,1,11.695255355062795,1.791759469228055,81,202,76
2,7,20.09,1,11.695255355062795,1.791759469228055,81,202,192
2,7,18.49,1,11.695255355062795,1.791759469228055,81,202,77
2,7,20.0,1,11.695255355062795,1.791759469228055,155,202,77
2,7,20.92,1,11.695255355062795,1.791759469228055,90,202,77
2,7,19.01,1,11.695255355062795,1.791759469228055,72,202,192
2,7,19.2,1,11.695255355062795,1.791759469228055,93,202,192
2,7,19.7,1,11.695255355062795,1.791759469228055,249,202,95
2,7,26.59,1,11.695255355062795,1.791759469228055,79,202,192
2,7,16.1,1,11.695255355062795,1.791759469228055,22,202,77
2,7,22.1,1,11.695255355062795,1.791759469228055,165,202,77
2,7,18.9,1,11.695255355062795,1.791759469228055,129,202,77
2,7,21.1,1,11.695255355062795,1.791759469228055,79,202,192
2,7,24.52,1,11.695255355062795,1.791759469228055,72,202,192
2,7,22.05,1,11.695255355062795,1.791759469228055,125,202,87
2,7,19.01,1,11.695255355062795,1.791759469228055,72,202,192
2,7,26.59,1,11.695255355062795,1.791759469228055,79,202,28
2,7,15.96,1,11.695255355062795,1.791759469228055,24,202,95
2,7,22.32,1,11.695255355062795,1.791759469228055,79,202,192
2,7,25.8,1,11.695255355062795,1.791759469228055,121,202,77
2,7,21.1,1,11.695255355062795,1.791759469228055,141,202,85
2,7,19.33,1,11.695255355062795,1.791759469228055,81,202,192
2,7,12.8,1,11.695255355062795,1.791759469228055,79,202,77
2,7,15.04,1,11.695255355062795,1.791759469228055,79,202,77
2,7,23.08,1,11.695255355062795,1.791759469228055,42,202,75
2,7,18.6,1,11.695255355062795,1.791759469228055,175,202,192
2,7,22.38,1,11.695255355062795,1.791759469228055,74,202,192
2,7,20.5,1,11.695255355062795,1.791759469228055,155,202,87
2,7,20.45,1,11.695255355062795,1.791759469228055,72,202,83
2,7,22.74,1,11.695255355062795,1.791759469228055,144,202,192
2,7,22.95,1,11.695255355062795,1.791759469228055,42,202,85
2,7,21.1,1,11.695255355062795,1.791759469228055,141,202,87
2,7,21.0,1,11.695255355062795,1.791759469228055,81,202,192
2,7,22.7,1,11.695255355062795,1.791759469228055,79,202,77
2,7,17.3,1,11.695255355062795,1.791759469228055,182,202,107
2,7,26.0,1,11.695255355062795,1.791759469228055,155,202,77
2,7,25.17,1,11.695255355062795,1.791759469228055,94,202,77
2,7,18.0,1,11.695255355062795,1.791759469228055,219,202,192
2,7,19.7,1,11.695255355062795,1.791759469228055,249,202,77
2,7,20.36,1,11.695255355062795,1.791759469228055,195,202,77
2,7,17.3,1,11.695255355062795,1.791759469228055,260,202,192
2,7,20.51,1,11.695255355062795,1.791759469228055,93,202,77
2,7,20.51,1,11.695255355062795,1.791759469228055,93,202,77
2,7,21.1,1,11.695255355062795,1.791759469228055,141,202,192
2,7,17.6,1,11.695255355062795,1.791759469228055,0,202,192
2,7,18.9,1,11.695255355062795,1.791759469228055,129,202,192
2,7,20.0,1,11.695255355062795,1.791759469228055,79,202,192
2,7,21.1,1,11.695255355062795,1.791759469228055,47,202,77
2,7,23.2,1,11.695255355062795,1.791759469228055,91,202,87
2,7,22.74,1,11.695255355062795,1.791759469228055,144,202,77
2,7,20.71,1,11.695255355062795,1.791759469228055,39,202,196
2,7,18.27,1,11.695255355062795,1.791759469228055,77,202,87
2,7,19.49,1,11.695255355062795,1.791759469228055,138,202,77
2,7,16.8,1,11.695255355062795,1.791759469228055,148,202,26
2,7,19.0,1,11.695255355062795,1.791759469228055,216,202,47
2,7,26.0,1,11.695255355062795,1.791759469228055,79,202,77
2,7,28.4,1,11.695255355062795,1.791759469228055,79,202,77
2,7,18.3,1,11.695255355062795,1.791759469228055,81,202,192
2,7,26.49,1,11.695255355062795,1.791759469228055,81,202,87
2,7,18.53,1,11.695255355062795,1.791759469228055,81,202,87
2,7,25.47,1,11.695255355062795,1.791759469228055,150,202,37
2,7,17.21,1,11.695255355062795,1.791759469228055,226,202,192
2,7,26.0,1,11.695255355062795,1.791759469228055,79,202,83
2,7,15.96,1,11.695255355062795,1.791759469228055,93,202,97
2,7,24.7,1,11.695255355062795,1.791759469228055,143,202,87
2,7,20.54,1,11.695255355062795,1.791759469228055,79,202,192
2,7,25.8,1,11.695255355062795,1.791759469228055,155,202,77
2,7,17.03,1,11.695255355062795,1.791759469228055,155,202,87
2,7,17.03,1,11.695255355062795,1.791759469228055,155,202,87
2,7,22.7,1,11.695255355062795,1.791759469228055,125,202,192
2,7,24.0,1,11.695255355062795,1.791759469228055,93,202,192
2,7,20.36,1,11.695255355062795,1.791759469228055,175,202,77
2,7,13.6,1,11.695255355062795,1.791759469228055,270,202,111
2,7,13.7,1,11.695255355062795,1.791759469228055,72,202,98
2,7,13.7,1,11.695255355062795,1.791759469228055,72,202,192
2,7,13.7,1,11.695255355062795,1.791759469228055,72,202,98
2,7,15.5,1,11.695255355062795,1.791759469228055,108,202,60
2,7,13.6,1,11.695255355062795,1.791759469228055,251,202,192
2,7,25.8,1,11.695255355062795,1.791759469228055,155,202,77
2,7,25.8,1,11.695255355062795,1.791759469228055,121,202,80
2,7,20.45,1,11.695255355062795,1.791759469228055,72,202,77
2,7,21.01,1,11.695255355062795,1.791759469228055,81,202,192
2,7,21.79,1,11.695255355062795,1.791759469228055,155,202,101
2,7,22.38,1,11.695255355062795,1.791759469228055,150,202,192
2,7,22.32,1,11.695255355062795,1.791759469228055,79,202,192
2,7,23.4,1,11.695255355062795,1.791759469228055,93,202,192
2,7,21.01,1,11.695255355062795,1.791759469228055,81,202,87
2,7,22.9,1,11.695255355062795,1.791759469228055,72,202,77
2,7,22.7,1,11.695255355062795,1.791759469228055,79,202,192
2,7,23.4,1,11.695255355062795,1.791759469228055,93,202,192
2,7,13.5,1,11.695255355062795,1.791759469228055,79,202,192
2,7,18.5,1,11.695255355062795,1.791759469228055,91,202,77
2,7,28.09,1,11.695255355062795,1.791759469228055,79,202,192
2,7,17.3,1,11.695255355062795,1.791759469228055,260,202,77
2,7,21.46,1,11.695255355062795,1.791759469228055,37,202,192
2,7,18.3,1,11.695255355062795,1.791759469228055,74,202,87
2,7,26.0,1,11.695255355062795,1.791759469228055,79,202,77
2,7,18.2,1,11.695255355062795,1.791759469228055,193,202,192
2,7,22.74,1,11.695255355062795,1.791759469228055,144,202,192
2,7,28.4,1,11.695255355062795,1.791759469228055,148,202,87
2,7,20.36,1,11.695255355062795,1.791759469228055,195,202,82
2,7,22.9,1,11.695255355062795,1.791759469228055,72,202,77
2,7,23.4,1,11.695255355062795,1.791759469228055,246,202,192
2,7,23.4,1,11.695255355062795,1.791759469228055,246,202,28
2,7,20.36,1,11.695255355062795,1.791759469228055,195,202,77
2,7,22.74,1,11.695255355062795,1.791759469228055,144,202,192
2,7,23.4,1,11.695255355062795,1.791759469228055,93,202,192
2,7,19.3,1,11.695255355062795,1.791759469228055,120,202,77
2,7,20.73,1,11.695255355062795,1.791759469228055,79,202,77
2,7,28.4,1,11.695255355062795,1.791759469228055,148,202,78
2,7,11.2,1,11.695255355062795,1.791759469228055,72,202,192
2,7,25.1,1,11.695255355062795,1.791759469228055,81,202,87
2,7,15.96,1,11.695255355062795,1.791759469228055,50,202,81
2,7,19.64,1,11.695255355062795,1.791759469228055,72,202,75
2,7,19.7,1,11.695255355062795,1.791759469228055,249,202,192
2,7,19.81,1,11.695255355062795,1.791759469228055,93,202,90
2,7,22.41,1,11.695255355062795,1.791759469228055,148,202,87
2,7,20.5,1,11.695255355062795,1.791759469228055,155,202,55
2,7,17.3,1,11.695255355062795,1.791759469228055,121,202,77
2,7,15.96,1,11.695255355062795,1.791759469228055,137,202,105
2,7,18.9,1,11.695255355062795,1.791759469228055,129,202,77
2,7,19.33,1,11.695255355062795,1.791759469228055,81,202,192
2,7,18.9,1,11.695255355062795,1.791759469228055,91,202,77
2,7,19.95,1,11.695255355062795,1.791759469228055,121,202,77
2,7,11.4,1,11.695255355062795,1.791759469228055,244,202,24
2,7,21.0,1,11.695255355062795,1.791759469228055,81,202,78
2,7,24.3,1,11.695255355062795,1.791759469228055,81,202,192
2,7,20.28,1,11.695255355062795,1.791759469228055,79,202,87
2,7,20.28,1,11.695255355062795,1.791759469228055,79,202,87
2,7,22.38,1,11.695255355062795,1.791759469228055,74,202,192
2,7,20.85,1,11.695255355062795,1.791759469228055,93,202,77
2,7,24.0,1,11.695255355062795,1.791759469228055,93,202,192
2,7,13.5,1,11.695255355062795,1.791759469228055,148,202,87
2,7,16.1,1,11.695255355062795,1.791759469228055,21,202,94
2,7,20.92,1,11.695255355062795,1.791759469228055,90,202,192
2,7,23.08,1,11.695255355062795,1.791759469228055,161,202,77
2,7,19.255853130413264,1,11.695255355062795,1.791759469228055,222,202,192
2,7,17.57,1,11.695255355062795,1.791759469228055,79,202,36
2,7,19.7,1,11.695255355062795,1.791759469228055,249,202,91
2,7,14.62,1,11.695255355062795,1.791759469228055,81,202,192
2,7,20.5,1,11.695255355062795,1.791759469228055,116,202,77
2,7,15.1,1,11.695255355062795,1.791759469228055,79,202,77
2,7,26.0,1,11.695255355062795,1.791759469228055,79,202,77
2,7,25.1,1,11.695255355062795,1.791759469228055,79,202,77
2,7,19.1,1,11.695255355062795,1.791759469228055,79,202,77
2,7,23.95,1,11.695255355062795,1.791759469228055,122,202,98
2,7,20.5,1,11.695255355062795,1.791759469228055,155,202,90
2,7,23.4,1,11.695255355062795,1.791759469228055,93,202,192
2,7,21.1,1,11.695255355062795,1.791759469228055,47,202,192
2,7,20.0,1,11.695255355062795,1.791759469228055,79,202,101
2,7,16.36,1,11.695255355062795,1.791759469228055,157,202,192
2,7,23.95,1,11.695255355062795,1.791759469228055,122,202,98
2,7,22.32,1,11.695255355062795,1.791759469228055,181,202,77
2,7,23.0,1,11.695255355062795,1.791759469228055,72,202,65
2,7,23.0,1,11.695255355062795,1.791759469228055,72,202,65
2,7,23.95,1,11.695255355062795,1.791759469228055,122,202,192
2,7,23.95,1,11.695255355062795,1.791759469228055,122,202,98
2,7,17.0,1,11.695255355062795,1.791759469228055,168,202,192
2,7,15.6,1,11.695255355062795,1.791759469228055,79,202,77
2,7,18.33,1,11.695255355062795,1.791759469228055,99,202,77
2,7,14.53,1,11.695255355062795,1.791759469228055,151,202,95
2,7,22.07,1,11.695255355062795,1.791759469228055,79,202,90
2,7,22.9,1,11.695255355062795,1.791759469228055,93,202,192
2,7,19.7,1,11.695255355062795,1.791759469228055,15,202,77
2,7,17.0,1,11.695255355062795,1.791759469228055,72,202,26
2,7,22.0,1,11.695255355062795,1.791759469228055,237,202,77
2,7,22.9,1,11.695255355062795,1.791759469228055,93,202,77
2,7,18.5,1,11.695255355062795,1.791759469228055,188,202,192
2,7,22.9,1,11.695255355062795,1.791759469228055,93,202,80
2,7,20.5,1,11.695255355062795,1.791759469228055,79,202,192
2,7,20.36,1,11.695255355062795,1.791759469228055,195,202,203
2,7,22.41,1,11.695255355062795,1.791759469228055,74,202,192
2,7,16.39,1,11.695255355062795,1.791759469228055,210,202,192
2,7,18.6,1,11.695255355062795,1.791759469228055,247,202,28
2,7,23.01,1,11.695255355062795,1.791759469228055,81,202,75
2,7,20.09,1,11.695255355062795,1.791759469228055,155,202,192
2,7,23.95,1,11.695255355062795,1.791759469228055,122,202,77
2,7,23.95,1,11.695255355062795,1.791759469228055,122,202,77
2,7,17.5,1,11.695255355062795,1.791759469228055,173,202,95
2,7,20.0,1,11.695255355062795,1.791759469228055,155,202,86
2,7,19.7,1,11.695255355062795,1.791759469228055,18,202,194
2,7,19.7,1,11.695255355062795,1.791759469228055,249,202,192
2,7,18.9,1,11.695255355062795,1.791759469228055,79,202,77
2,7,21.1,1,11.695255355062795,1.791759469228055,141,202,90
2,7,22.07,1,11.695255355062795,1.791759469228055,112,202,110
2,7,19.7,1,11.695255355062795,1.791759469228055,15,202,80
2,7,22.7,1,11.695255355062795,1.791759469228055,163,202,77
2,7,18.6,1,11.695255355062795,1.791759469228055,175,202,77
2,7,19.7,1,11.695255355062795,1.791759469228055,17,202,96
2,7,19.17,1,11.695255355062795,1.791759469228055,155,202,87
2,7,19.7,1,11.695255355062795,1.791759469228055,18,202,192
2,7,21.4,1,11.695255355062795,1.791759469228055,153,202,199
2,7,16.47,1,11.695255355062795,1.791759469228055,81,202,157
2,7,21.1,1,11.695255355062795,1.791759469228055,141,202,158
2,7,19.255853130413264,1,11.695255355062795,1.791759469228055,150,202,192
2,7,21.4,1,11.695255355062795,1.791759469228055,81,202,159
2,7,19.255853130413264,1,11.695255355062795,1.791759469228055,74,202,192
2,7,18.2,1,11.695255355062795,1.791759469228055,74,202,158
2,7,23.1,1,11.695255355062795,1.791759469228055,153,202,159
2,7,19.2,1,11.695255355062795,1.791759469228055,81,202,192
2,7,23.1,1,11.695255355062795,1.791759469228055,79,202,159
2,7,18.5,1,11.695255355062795,1.791759469228055,103,202,158
2,7,23.84,1,11.695255355062795,1.791759469228055,79,202,160
2,7,21.7,1,11.695255355062795,1.791759469228055,81,202,165
2,7,23.01,1,11.695255355062795,1.791759469228055,125,202,159
2,7,22.07,1,11.695255355062795,1.791759469228055,79,202,2
2,7,18.9,1,11.695255355062795,1.791759469228055,129,202,2
2,7,20.68,1,11.695255355062795,1.791759469228055,74,202,160
2,7,21.79,1,11.695255355062795,1.791759469228055,155,202,162
2,7,21.79,1,11.695255355062795,1.791759469228055,155,202,160
2,7,17.1,1,11.695255355062795,1.791759469228055,79,202,159
2,7,16.3,1,11.695255355062795,1.791759469228055,79,202,159
2,7,20.0,1,11.695255355062795,1.791759469228055,81,202,159
2,7,20.1,1,11.695255355062795,1.791759469228055,155,202,168
2,7,20.45,1,11.695255355062795,1.791759469228055,93,202,160
2,7,18.9,1,11.695255355062795,1.791759469228055,79,202,187
2,7,16.65,1,11.695255355062795,1.791759469228055,256,202,7
2,7,24.76,1,11.695255355062795,1.791759469228055,155,202,159
2,7,20.8,1,11.695255355062795,1.791759469228055,74,202,163
2,7,21.7,1,11.695255355062795,1.791759469228055,125,202,167
2,7,21.21,1,11.695255355062795,1.791759469228055,148,202,160
2,7,22.05,1,11.695255355062795,1.791759469228055,126,202,174
2,7,17.0,1,11.695255355062795,1.791759469228055,79,202,159
2,7,18.7,1,11.695255355062795,1.791759469228055,79,202,158
2,7,18.6,1,11.695255355062795,1.791759469228055,79,202,175
2,7,17.9,1,11.695255355062795,1.791759469228055,148,202,158
2,7,10.91,1,11.695255355062795,1.791759469228055,79,202,160
2,7,22.38,1,11.695255355062795,1.791759469228055,150,202,159
2,7,15.2,1,11.695255355062795,1.791759469228055,74,202,192
2,7,19.33,1,11.695255355062795,1.791759469228055,81,202,158
2,7,17.1,1,11.695255355062795,1.791759469228055,79,202,158
2,7,18.78,1,11.695255355062795,1.791759469228055,79,202,158
2,7,19.44,1,11.695255355062795,1.791759469228055,27,202,158
2,7,22.3,1,11.695255355062795,1.791759469228055,125,202,162
2,7,20.68,1,11.695255355062795,1.791759469228055,74,202,163
2,7,21.7,1,11.695255355062795,1.791759469228055,155,202,171
2,7,21.01,1,11.695255355062795,1.791759469228055,81,202,160
2,7,17.1,1,11.695255355062795,1.791759469228055,151,202,159
2,7,22.0,1,11.695255355062795,1.791759469228055,148,202,157
2,7,23.1,1,11.695255355062795,1.791759469228055,153,202,188
2,7,20.85,1,11.695255355062795,1.791759469228055,79,202,159
2,7,16.0,1,11.695255355062795,1.791759469228055,150,202,160
2,7,18.9,1,11.695255355062795,1.791759469228055,79,202,160
2,7,15.4,1,11.695255355062795,1.791759469228055,79,202,158
2,7,20.77,1,11.695255355062795,1.791759469228055,72,202,160
2,7,15.41,1,11.695255355062795,1.791759469228055,155,202,159
2,7,24.3,1,11.695255355062795,1.791759469228055,81,202,160
2,7,21.56,1,11.695255355062795,1.791759469228055,79,202,175
2,7,22.41,1,11.695255355062795,1.791759469228055,74,202,168
2,7,25.32,1,11.695255355062795,1.791759469228055,81,202,160
2,7,25.2,1,11.695255355062795,1.791759469228055,72,202,169
2,7,22.05,1,11.695255355062795,1.791759469228055,125,202,162
2,7,20.7,1,11.695255355062795,1.791759469228055,81,202,160
2,7,20.89,1,11.695255355062795,1.791759469228055,79,202,179
2,7,20.0,1,11.695255355062795,1.791759469228055,81,202,160
2,7,21.7,1,11.695255355062795,1.791759469228055,125,202,181
2,7,20.4,1,11.695255355062795,1.791759469228055,81,202,159
2,7,22.41,1,11.695255355062795,1.791759469228055,74,202,176
2,7,14.7,1,11.695255355062795,1.791759469228055,72,202,2
2,7,19.02,1,11.695255355062795,1.791759469228055,150,202,160
2,7,20.3,1,11.695255355062795,1.791759469228055,81,202,187
2,7,18.12,1,11.695255355062795,1.791759469228055,72,202,158
2,7,16.2,1,11.695255355062795,1.791759469228055,79,202,160
2,7,15.8,1,11.695255355062795,1.791759469228055,114,202,175
2,7,19.0,1,11.695255355062795,1.791759469228055,72,202,4
2,7,20.37,1,11.695255355062795,1.791759469228055,74,202,11
2,7,22.54,1,11.695255355062795,1.791759469228055,79,202,183
2,7,19.255853130413264,1,11.695255355062795,1.791759469228055,150,202,192
2,7,19.255853130413264,1,11.695255355062795,1.791759469228055,74,202,163
2,7,19.255853130413264,1,11.695255355062795,1.791759469228055,150,202,159
2,7,16.8,1,11.695255355062795,1.791759469228055,74,202,159
2,7,18.6,1,11.695255355062795,1.791759469228055,79,202,160
2,7,21.4,1,11.695255355062795,1.791759469228055,79,202,160
2,7,20.37,1,11.695255355062795,1.791759469228055,71,202,159
2,7,18.9,1,11.695255355062795,1.791759469228055,156,202,160
2,7,21.4,1,11.695255355062795,1.791759469228055,79,202,160
2,7,19.255853130413264,1,11.695255355062795,1.791759469228055,81,202,192
2,7,20.89,1,11.695255355062795,1.791759469228055,79,202,159
2,7,17.03,1,11.695255355062795,1.791759469228055,153,202,158
2,7,22.38,1,11.695255355062795,1.791759469228055,36,202,162
2,7,25.2,1,11.695255355062795,1.791759469228055,72,202,159
2,7,12.34,1,11.695255355062795,1.791759469228055,74,202,160
2,7,21.21,1,11.695255355062795,1.791759469228055,148,202,158
2,7,19.255853130413264,1,11.695255355062795,1.791759469228055,155,202,175
2,7,18.6,1,11.695255355062795,1.791759469228055,81,202,185
2,7,21.63,1,11.695255355062795,1.791759469228055,121,202,158
2,7,16.8,1,11.695255355062795,1.791759469228055,72,202,2
